Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
Chocopur,1,Noida,Sector 49,77.3719832,28.5573976,"Bakery, Desserts",500,0,0,0,2,3.0,11
Sweta Restaurant,1,Noida,Sector 49,77.3706065,28.5596943,North Indian,400,0,1,0,1,3.2,61
Flames of Tandoor,1,Noida,Sector 49,77.37059221,28.56042768,"North Indian, Mughlai",450,0,1,0,1,3.5,76
Kuppies,1,Noida,Sector 5,77.3234175,28.5887703,"Bakery, Desserts",250,0,0,0,1,3.8,89
The Urban Chulha,1,Noida,Sector 5,77.3245004,28.5878734,North Indian,300,0,1,0,1,3.5,87
Cafe Coffee Day,1,Noida,Sector 50,77.3619175,28.5705134,Cafe,450,0,0,0,1,2.7,42
Choco House,1,Noida,Sector 50,77.361738,28.5695102,Desserts,450,0,0,0,1,3.4,18
DCK- Dana Choga's Kitchen,1,Noida,Sector 50,77.3620969,28.5702613,"North Indian, Mughlai",800,0,1,0,2,2.7,340
Fresh and Fit Ghar Ka Khana,1,Noida,Sector 50,77.3619772,28.5702807,"North Indian, Healthy Food, Rajasthani",400,0,0,0,1,3.1,10
Hungry Ullu,1,Noida,Sector 50,77.3640969,28.56872955,Fast Food,500,0,1,0,2,3.3,141
Khidmat,1,Noida,Sector 50,77.3621286,28.5699073,"North Indian, Mughlai, Chinese",750,0,1,0,2,3.4,369
Lahori Restaurant,1,Noida,Sector 50,77.361983,28.5705071,"North Indian, Chinese",800,1,0,0,2,2.5,206
New Chinese Chilli Sizzler,1,Noida,Sector 50,77.3621117,28.5699059,Chinese,400,0,0,0,1,2.7,53
Nirmala's,1,Noida,Sector 50,77.3704026,28.5694331,"North Indian, Chinese",450,0,1,0,1,3.4,51
Prime Bakery,1,Noida,Sector 50,77.3864967,28.5709428,"Bakery, Mithai",300,0,0,0,1,3.0,11
Royal Empire Meat Shop,1,Noida,Sector 50,77.362366,28.5702866,"Raw Meats, Fast Food",400,0,0,0,1,3.4,29
Southern Treat,1,Noida,Sector 50,77.3620969,28.5703509,South Indian,500,0,1,0,2,2.8,113
Subway,1,Noida,Sector 50,77.3619175,28.5705134,"American, Fast Food, Salad, Healthy Food",500,0,0,0,2,2.5,165
The Chickmunks Caf��,1,Noida,Sector 50,77.3623092,28.5706018,"Fast Food, Cafe, Italian, North Indian, Chinese",550,0,1,1,2,3.2,48
The FLIP Cafe,1,Noida,Sector 50,77.3623212,28.5697892,"Italian, Continental, North Indian, Chinese",650,0,1,0,2,2.6,147
Yo! China,1,Noida,Sector 50,77.3620447,28.5703164,Chinese,1300,0,1,0,3,2.5,252
Gopala,1,Noida,Sector 50,77.3619175,28.570872,"Mithai, Street Food",250,0,0,0,1,3.6,69
R.I.P Cafe & Lounge,1,Noida,Sector 50,77.362497,28.5699968,Cafe,700,0,1,0,2,3.5,203
Chawla's�_,1,Noida,Sector 50,77.3620969,28.5702613,"North Indian, Mughlai, Chinese",800,1,1,0,2,2.3,91
Domino's Pizza,1,Noida,Sector 50,77.3621039,28.5699792,"Pizza, Fast Food",700,0,0,0,2,2.4,161
Nazeer Foods,1,Noida,Sector 50,77.361896,28.5704704,"Mughlai, North Indian",600,0,1,0,2,2.3,12
Night Food Xprs,1,Noida,Sector 50,77.3621866,28.5702697,"North Indian, Chinese",500,0,1,0,2,2.3,115
Pizza Hut Delivery,1,Noida,Sector 50,77.3620973,28.5703849,"Italian, Pizza, Fast Food",800,0,1,0,2,2.3,173
The Caspian,1,Noida,Sector 50,77.3624456,28.5708499,"North Indian, Chinese",1300,1,1,0,3,2.4,56
The Noodle Box Co.,1,Noida,Sector 50,77.3617899,28.5704635,"Chinese, Thai, Asian",750,1,0,0,2,2.4,137
WTF - World's Tastiest Food,1,Noida,Sector 50,77.37062,28.5728,"North Indian, Chinese",800,0,1,0,2,2.4,21
Biryani By Kilo,1,Noida,Sector 50,77.3617829,28.5704559,"Biryani, Mughlai",700,0,1,0,2,4.1,126
Kalpak Restaurant & Cafe,1,Noida,Sector 50,77.3625098,28.5704437,"North Indian, Chinese",1300,1,1,0,3,4.3,150
Theos,1,Noida,Sector 50,77.3619175,28.570603,"Desserts, Bakery, Fast Food",500,0,0,0,2,4.1,516
Aamantran Bangla,1,Noida,Sector 51,77.3670311,28.5780783,"Bengali, North Indian",650,0,0,0,2,2.7,27
Chung-Fu,1,Noida,Sector 51,0.0,0.0,Chinese,350,0,0,0,1,3.0,5
Paco Meals,1,Noida,Sector 51,77.3674796,28.5582143,"North Indian, Chinese, Fast Food",150,0,0,0,1,2.8,11
Reena Restaurant,1,Noida,Sector 51,77.3624558,28.5782751,"North Indian, Chinese, South Indian",350,0,0,0,1,2.7,9
Sanskriti Foods,1,Noida,Sector 51,77.3676591,28.5832481,"North Indian, Chinese",650,0,1,0,2,3.1,29
Biryani Vice,1,Noida,Sector 51,77.369257,28.578194,"North Indian, Biryani",500,0,1,0,2,3.6,19
Dietwholic,1,Noida,Sector 51,77.3693635,28.5782979,"Healthy Food, North Indian, Chinese, Continental",600,0,1,0,2,3.7,142
Goldenplates,1,Noida,Sector 51,77.3664928,28.5822417,"North Indian, Mughlai, Chinese, Fast Food",600,0,0,0,2,3.6,33
Mishti's Kitchen,1,Noida,Sector 51,77.3692738,28.5781101,"Chinese, Mughlai",550,0,1,0,2,3.6,49
Shahenshah,1,Noida,Sector 51,77.3665825,28.5825191,"North Indian, Mughlai, Chinese",500,0,1,0,2,3.5,61
Slice of Italy,1,Noida,Sector 51,77.3720794,28.585893,"Italian, Pizza, Bakery",700,0,1,0,2,2.3,230
Bebbe Da Degh,1,Noida,Sector 52,77.3625455,28.5867115,North Indian,800,0,0,0,2,3.2,65
Chauhan Hotel,1,Noida,Sector 52,77.367691,28.5833075,North Indian,150,0,0,0,1,2.9,11
Kaka Ji Restaurant,1,Noida,Sector 53,77.3607512,28.5906666,"North Indian, Mughlai",800,0,1,0,2,2.9,6
Lazzez's,1,Noida,Sector 53,77.3625937,28.5953748,"North Indian, Mughlai, Chinese, Raw Meats",600,0,0,0,2,2.9,25
Mithaas Sweets,1,Noida,Sector 53,77.362305,28.5955626,"North Indian, Chinese, South Indian, Mithai",650,0,1,0,2,3.1,39
Mithaas,1,Noida,Sector 53,77.3630838,28.5863139,"North Indian, Chinese, South Indian, Mithai",650,0,1,0,2,3.2,193
Tandoori Corner,1,Noida,Sector 53,77.3596121,28.5900318,"North Indian, Mughlai, Chinese",500,0,1,0,2,2.6,9
Culinate,1,Noida,Sector 53,77.365506,28.5913835,"Continental, Fast Food, Asian, Italian",500,0,1,0,2,3.8,200
Haaochi,1,Noida,Sector 53,77.3631735,28.5878465,Chinese,600,0,1,0,2,3.5,123
Flying Cakes,1,Noida,Sector 53,77.362366,28.5955703,Bakery,350,0,1,0,1,2.1,56
Taste In Box,1,Noida,Sector 53,77.3623312,28.5956935,"North Indian, Chinese",500,0,1,0,2,2.3,23
Snacks Point,1,Noida,Sector 55,77.3469342,28.6070243,Chinese,150,0,0,0,1,2.9,4
B Tamang Chineese,1,Noida,Sector 56,77.3428293,28.6033018,Chinese,300,0,0,0,1,2.9,4
Foodelicious,1,Noida,Sector 56,77.3427967,28.6033255,"North Indian, Chinese, Mughlai",500,0,1,0,2,3.1,144
The Cake Masters,1,Noida,Sector 56,77.3429861,28.6032453,"Bakery, Desserts",500,0,1,0,2,2.5,7
Barista,1,Noida,Sector 58,77.3576192,28.6045901,Cafe,650,0,0,0,2,3.0,7
Barista,1,Noida,Sector 58,77.358741,28.6048659,Cafe,650,0,0,0,2,2.9,5
The Gourmet Shack,1,Noida,Sector 58,77.35685091,28.60756944,"Continental, American",600,0,1,0,2,3.3,15
"Vanshika Indian, Chinese, & Parantha Corner",1,Noida,Sector 58,77.3597643,28.6086827,"Chinese, North Indian",300,0,0,0,1,3.1,29
Yes Bosz Food Plaza,1,Noida,Sector 58,77.362444,28.6072953,"North Indian, Chinese",400,0,1,0,1,2.7,15
Nite Bites,1,Noida,Sector 59,77.3723239,28.6080732,"North Indian, Chinese, Fast Food",650,0,1,1,2,2.7,8
Shankar Fast Food,1,Noida,Sector 59,77.3626026,28.6088161,"North Indian, Chinese",300,0,0,0,1,2.7,15
Shivam Fast Food,1,Noida,Sector 59,77.3626134,28.6088444,"North Indian, South Indian, Chinese",350,0,0,0,1,2.9,12
Yumbo Bites,1,Noida,Sector 59,77.3724933,28.6086461,Fast Food,350,0,0,0,1,3.1,10
Shree Ganesh M Cafe,1,Noida,Sector 6,77.3178507,28.5920932,South Indian,150,0,0,0,1,3.1,7
BakeAffair,1,Noida,Sector 61,0.0,0.0,"Bakery, Desserts",300,0,0,0,1,3.4,30
Mirchievous,1,Noida,Sector 61,77.36473083,28.59345268,North Indian,650,0,1,0,2,3.1,6
221 B Baker Street,1,Noida,Sector 62,77.3716062,28.6142808,Bakery,200,0,1,0,1,3.2,19
Binge Restaurant,1,Noida,Sector 62,77.3625455,28.6127995,"North Indian, Chinese, Continental",1100,1,0,0,3,3.2,325
Boxmeal,1,Noida,Sector 62,77.3698446,28.6181042,"North Indian, Chinese",400,0,0,0,1,3.0,4
Brown Town,1,Noida,Sector 62,77.370818,28.6191966,Bakery,150,0,0,0,1,2.7,11
Cafe Coffee Day,1,Noida,Sector 62,77.3625455,28.6127995,Cafe,450,0,0,0,1,3.0,26
Cafe Coffee Day,1,Noida,Sector 62,77.3666722,28.6127402,Cafe,450,0,0,0,1,3.0,14
Cafe Green Apple,1,Noida,Sector 62,77.374165,28.6274956,"North Indian, South Indian, Fast Food",400,0,0,0,1,3.2,16
Cake Mandi,1,Noida,Sector 62,77.35402454,28.61083103,"Bakery, Desserts",500,0,0,0,2,3.2,17
Chai Thela,1,Noida,Sector 62,77.3666722,28.6127402,Cafe,250,0,0,0,1,3.1,10
Chinese Chilli Sizzler,1,Noida,Sector 62,77.371174,28.6139194,Chinese,200,0,0,0,1,2.9,5
Delhi Biryani Hut,1,Noida,Sector 62,77.3704181,28.6181215,"Biryani, Mughlai",300,0,0,0,1,2.7,9
Dev's Restaurant & Bar,1,Noida,Sector 62,77.3716062,28.6142808,"North Indian, Mughlai, Chinese",1500,0,1,0,3,3.1,56
Doggy Style,1,Noida,Sector 62,77.33747028,28.58167444,"Continental, Italian",700,0,1,0,2,3.2,33
Domino's Pizza,1,Noida,Sector 62,77.37043262,28.62443114,"Pizza, Fast Food",700,0,0,0,2,2.6,118
Floating Cakes,1,Noida,Sector 62,0.0,0.0,Bakery,400,0,0,0,1,2.8,12
Food Brigade,1,Noida,Sector 62,77.37389041,28.62840758,"North Indian, South Indian, Chinese, Fast Food",300,0,0,0,1,3.2,15
Frequent Bakes,1,Noida,Sector 62,77.3702942,28.6181067,"Bakery, Desserts, Fast Food",350,0,1,0,1,2.5,38
GreeNox,1,Noida,Sector 62,77.37371799,28.62667926,"Fast Food, Beverages",200,0,1,0,1,3.4,16
GVP Creations,1,Noida,Sector 62,77.37029448,28.61183236,Bakery,400,0,0,0,1,3.1,7
Health Buzzz,1,Noida,Sector 62,77.3707092,28.6184991,Healthy Food,350,0,1,0,1,3.2,11
Hot & Spicy,1,Noida,Sector 62,77.3665825,28.612911,Chinese,250,0,0,0,1,2.9,4
Malabar Junction,1,Noida,Sector 62,77.369864,28.6181511,"South Indian, North Indian, Chinese",500,0,0,0,2,3.3,15
Masters Caterer,1,Noida,Sector 62,77.3666722,28.6127402,"North Indian, Chinese",400,0,0,0,1,2.9,6
Meeting Point Corner,1,Noida,Sector 62,77.3738681,28.6280874,Chinese,200,0,0,0,1,2.8,14
Mithaas Sweets,1,Noida,Sector 62,77.3706652,28.6180976,"North Indian, Chinese, South Indian, Mithai",650,0,1,0,2,2.7,17
Mom's Canteen,1,Noida,Sector 62,0.0,0.0,North Indian,200,0,0,0,1,3.0,5
MS Foods,1,Noida,Sector 62,77.3545194,28.61263059,North Indian,400,0,0,0,1,3.1,9
Oh Buoy,1,Noida,Sector 62,77.37002995,28.62392171,Chinese,650,0,0,0,2,3.3,50
Old Tehrii Cafe & Lounge,1,Noida,Sector 62,77.35519834,28.61451253,"North Indian, Chinese, Cafe",1500,1,0,0,3,3.1,13
Pichli Gali,1,Noida,Sector 62,77.3701709,28.6193448,"North Indian, Chinese, Fast Food",300,0,0,0,1,3.0,5
Pizza Hut,1,Noida,Sector 62,77.3625455,28.6127995,"Italian, Pizza",1000,0,1,0,3,3.1,147
Rasoi99,1,Noida,Sector 62,77.3705298,28.6197372,"North Indian, Chinese",800,0,1,0,2,3.2,10
Republic of Chicken,1,Noida,Sector 62,77.3704489,28.6196711,"Raw Meats, Fast Food",400,0,0,0,1,3.1,17
Republic's @ Dhaba,1,Noida,Sector 62,77.3625455,28.6127995,"North Indian, Street Food",750,0,0,0,2,2.9,56
Rolling Beans,1,Noida,Sector 62,77.3700887,28.6239066,South Indian,250,0,1,0,1,2.8,5
Rollmaal,1,Noida,Sector 62,77.3624558,28.612791,"Fast Food, North Indian, Chinese",500,0,1,0,2,3.4,155
Subway,1,Noida,Sector 62,77.37041719,28.62453856,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,2.5,28
Swad,1,Noida,Sector 62,77.3684034,28.613167,"North Indian, Chinese, Continental",900,1,0,0,2,2.8,13
The Chaiwalas,1,Noida,Sector 62,0.0,0.0,Cafe,300,0,0,0,1,2.9,9
The Hunger Cure,1,Noida,Sector 62,77.3707797,28.6187885,"Fast Food, North Indian",600,0,0,0,2,3.0,9
World Bites,1,Noida,Sector 62,77.3698121,28.6185042,"Chinese, North Indian",500,0,1,0,2,3.4,30
BunkYard Cafe,1,Noida,Sector 62,77.3624828,28.6145003,"Fast Food, Beverages",400,0,0,0,1,3.5,33
Chaayos,1,Noida,Sector 62,77.37017244,28.62453797,"Cafe, Tea",400,0,1,0,1,3.5,182
RollsKing,1,Noida,Sector 62,77.3702457,28.6182239,Fast Food,300,0,0,0,1,3.8,401
Sandwich King,1,Noida,Sector 62,77.3631735,28.613038,Fast Food,500,0,1,0,2,3.5,215
Speedy Chow,1,Noida,Sector 62,77.3624558,28.612791,"Chinese, Thai",850,0,1,0,2,3.6,114
Grand Eatery,1,Noida,Sector 62,77.3707194,28.6191953,"North Indian, Chinese, Mughlai, Fast Food",600,0,1,0,2,2.4,49
Nathu's Sweets,1,Noida,Sector 62,77.3624558,28.612791,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",500,0,0,0,2,2.4,77
Subway,1,Noida,Sector 62,77.3664928,28.6129026,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,2.4,88
Chick Chicken Barbeque,1,Noida,Sector 63,77.38531,28.625608,"North Indian, Mughlai, Chinese",750,0,1,0,2,2.6,4
Tiwari Hot Pot,1,Noida,Sector 63,77.3770285,28.616674,"North Indian, Chinese, South Indian",450,0,1,0,1,2.6,11
South King Restaurant,1,Noida,Sector 65,77.3772233,28.6075466,"South Indian, Chinese",300,0,0,0,1,2.8,8
Twomato Foods,1,Noida,Sector 65,77.380365,28.607233,North Indian,400,0,1,0,1,3.2,11
Bats On Delivery,1,Noida,Sector 7,77.317172,28.597085,"North Indian, Fast Food",700,0,1,0,2,2.7,9
Legacy of Awadh,1,Noida,Sector 7,77.3201607,28.5976222,"North Indian, Mughlai",500,0,1,0,2,3.3,114
Hurry Curry,1,Noida,Sector 71,0.0,0.0,"North Indian, Chinese",500,0,0,0,2,3.1,10
Thaaliwaalaa.com,1,Noida,Sector 71,77.3751945,28.5915785,North Indian,200,0,0,0,1,2.9,6
Bikaner's,1,Noida,Sector 72,77.3823794,28.5645097,"Mithai, North Indian, Chinese",400,0,0,0,1,2.9,4
Chilli Zone,1,Noida,Sector 72,77.3813429,28.5664689,"North Indian, Chinese",500,0,0,0,2,3.4,20
Cold Rock Cafe,1,Noida,Sector 72,77.381327,28.5663929,"Fast Food, Italian, Desserts, Beverages",350,0,0,0,1,3.3,12
Cup and Cones,1,Noida,Sector 72,77.3811864,28.5663773,Desserts,150,0,1,0,1,3.1,10
Desi Spice,1,Noida,Sector 72,77.3851512,28.5646289,"North Indian, Chinese",600,0,1,0,2,3.0,10
Food Destination,1,Noida,Sector 72,77.3862918,28.57108,North Indian,400,0,0,0,1,3.0,5
Gangaur Sweets,1,Noida,Sector 72,77.3809101,28.5914755,"North Indian, South Indian, Chinese, Mithai",500,0,1,0,2,2.7,34
Handi,1,Noida,Sector 72,77.3997654,28.585038,"North Indian, Chinese",850,0,0,0,2,2.9,8
Hungry Inn,1,Noida,Sector 72,77.3863299,28.5722375,"North Indian, Chinese, South Indian",500,0,0,0,2,3.0,5
Keventers,1,Noida,Sector 72,77.3864019,28.5723004,Beverages,400,0,0,0,1,2.9,4
La-Cuisine,1,Noida,Sector 72,77.4013017,28.5868911,"North Indian, Chinese",550,0,0,0,2,2.9,4
Melting Flavours,1,Noida,Sector 72,77.3810922,28.5663966,North Indian,800,0,1,0,2,3.4,21
Mighty Mughlai,1,Noida,Sector 72,77.32181758,28.57605503,"North Indian, Mughlai, Chinese",450,0,0,0,1,3.2,12
Mithaas,1,Noida,Sector 72,77.400309,28.5879324,"North Indian, Chinese, South Indian, Mithai",650,0,0,0,2,2.9,12
Mood 4 Food,1,Noida,Sector 72,77.38469392,28.56920274,"Street Food, North Indian",150,0,0,0,1,3.1,8
Northern Bytes,1,Noida,Sector 72,77.3920718,28.57173,"Kashmiri, Chinese",500,0,0,0,2,3.1,6
Shahenshah,1,Noida,Sector 72,77.3833124,28.5905939,"North Indian, Mughlai, Chinese",500,0,0,0,2,3.0,4
Sugar Daddy Bakers,1,Noida,Sector 72,77.3819125,28.566406,Bakery,350,0,1,0,1,2.7,4
Swag Sadda Desi,1,Noida,Sector 72,77.3992328,28.5851413,"Fast Food, North Indian",300,0,0,0,1,3.1,8
The Chinese Hut,1,Noida,Sector 72,77.38271,28.5645272,"Chinese, Fast Food",400,0,0,0,1,2.9,10
Wild Chef House,1,Noida,Sector 72,77.3848705,28.5694254,"North Indian, Mughlai",500,0,1,0,2,3.1,11
Grub Patio,1,Noida,Sector 72,77.3810436,28.5664155,"Cafe, Continental, Italian",600,0,1,0,2,3.7,51
The Grill @ 76,1,Noida,Sector 72,77.3821963,28.5665424,"North Indian, Mughlai, Chinese",650,0,1,0,2,3.5,42
Zooby's Kitchen,1,Noida,Sector 72,77.3814563,28.5663598,"North Indian, Mughlai, Chinese",800,1,0,0,2,3.5,31
Bikaner's,1,Noida,Sector 72,77.3812288,28.56639,"Mithai, North Indian",400,0,1,0,1,2.4,11
Chawla's 2,1,Noida,Sector 72,77.37333611,28.515425,"North Indian, Mughlai, Chinese",1400,0,1,0,3,2.1,22
Ginnis Oven,1,Noida,Sector 8,77.3246524,28.5963721,Bakery,400,0,0,0,1,3.2,9
Whomely,1,Noida,Sector 83,77.39445644,28.52887237,North Indian,200,0,0,0,1,3.2,15
Breaktym,1,Noida,Sector 93,77.3820287,28.5205286,"North Indian, Mughlai",400,0,1,0,1,3.2,20
Chinese Chilli Seasonal,1,Noida,Sector 93,77.3851484,28.5136416,Chinese,300,0,0,0,1,2.9,4
Gopala,1,Noida,Sector 93,77.3853306,28.5146003,"Mithai, Beverages",200,0,0,0,1,3.4,23
Hungry's Hut,1,Noida,Sector 93,77.3817427,28.5200041,"Chinese, Fast Food",500,0,0,0,2,3.1,10
Kebabplus,1,Noida,Sector 93,77.3841646,28.5205903,"North Indian, Mughlai",600,0,1,0,2,3.1,140
Oh Buoy - Flying Fox,1,Noida,Sector 93,77.381653,28.519906,"Chinese, Fast Food",500,0,0,0,2,3.0,7
Punjabi Pakwaan,1,Noida,Sector 93,77.38255,28.5200799,"North Indian, Mughlai, Chinese",800,1,1,0,2,3.1,45
The Dessert Table Company,1,Noida,Sector 93,77.3863173,28.5189985,"Bakery, Desserts",500,0,0,0,2,3.1,9
The Roll Van,1,Noida,Sector 93,77.3826397,28.5208059,"North Indian, Mughlai",500,0,0,0,2,3.0,5
Kitchen Mantra,1,Noida,Sector 93,77.3841646,28.5205006,"North Indian, Mughlai, Chinese",550,0,1,0,2,3.6,210
Wabi Sabi,1,Noida,Sector 93,77.3841646,28.5209491,"Bakery, Fast Food",300,0,1,0,1,3.6,34
Southern Flavours,1,Noida,Sector 93,77.3854743,28.5143706,South Indian,350,0,0,0,1,2.4,54
Cakebak,1,Noida,"Shopprix Mall, Sector 61, Noida",77.36500047,28.59579437,"Bakery, Desserts",400,0,0,0,1,3.1,8
Adarsh Kulfi,1,Noida,"Spice World Mall, Sector 25",77.3404494,28.5854737,Ice Cream,100,0,0,0,1,3.0,7
Andaaz E Paranthas,1,Noida,"Spice World Mall, Sector 25",77.3404494,28.5854737,"North Indian, Mughlai",550,0,0,0,2,3.2,36
Hot Fries,1,Noida,"Spice World Mall, Sector 25",77.3404494,28.5854737,Fast Food,350,0,0,0,1,3.0,8
Pizza Hut,1,Noida,"Spice World Mall, Sector 25",77.3413131,28.5864102,"Italian, Pizza, Fast Food",1000,0,0,0,3,3.4,144
Rasoi E Punjab,1,Noida,"Spice World Mall, Sector 25",77.3404494,28.5854737,North Indian,500,0,0,0,2,2.6,32
Subway,1,Noida,"Spice World Mall, Sector 25",77.3398007,28.5864047,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.4,93
Haldiram's,1,Noida,"Spice World Mall, Sector 25",77.341214,28.5861409,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,0,0,0,2,3.6,301
Legends Barbeques,1,Noida,"Spice World Mall, Sector 25",77.341371,28.5862391,"North Indian, Chinese, Mediterranean, Asian, Continental",1300,0,0,0,3,3.9,1088
Chicane,1,Noida,"Spice World Mall, Sector 25",77.3410212,28.5854928,"European, North Indian, Chinese",2500,1,0,0,4,2.2,116
US Pizza,1,Noida,"Spice World Mall, Sector 25",77.3410212,28.5854928,"Pizza, Fast Food",650,0,1,0,2,2.2,134
Angeethi Se,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3648332,28.5971027,"North Indian, Chinese",600,0,1,0,2,3.2,35
Barista,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3648332,28.5971027,Cafe,650,0,0,0,2,2.5,23
BK's The Juice Bar,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3648332,28.5971027,"Juices, Beverages, Fast Food",200,0,0,0,1,3.0,10
Eden Kitchen & Bar,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3646089,28.5973057,"North Indian, Chinese",2000,1,1,0,4,3.1,129
Moti Mahal Delux Tandoori Trail,1,Noida,"Supertech Shopprix Mall, Sector 61",77.364878,28.5970621,"North Indian, Mughlai, Chinese",1000,1,1,0,3,2.5,28
New Woks,1,Noida,"Supertech Shopprix Mall, Sector 61",77.364878,28.5970621,"Chinese, Asian",750,1,1,0,2,2.5,79
Otik Hotshop,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3648332,28.5971027,"North Indian, Mughlai",600,0,1,0,2,3.1,147
Pizza Hut,1,Noida,"Supertech Shopprix Mall, Sector 61",77.36484054,28.5973425,"Italian, Pizza, Fast Food",1000,0,1,0,3,3.3,113
Punjabi Dhaba 61,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3649169,28.5971298,"North Indian, Mughlai, Chinese",800,1,1,0,2,2.6,75
Punjabi Pakwaan,1,Noida,"Supertech Shopprix Mall, Sector 61",77.364878,28.5971518,"North Indian, Mughlai",1200,1,1,0,3,3.0,120
Spice of India,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3647883,28.5971433,"Mughlai, North Indian",700,0,1,0,2,2.6,76
Swaad,1,Noida,"Supertech Shopprix Mall, Sector 61",77.364878,28.5970621,"North Indian, Chinese",600,0,1,0,2,2.7,15
Yumm Biryani,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3649068,28.5971097,"Biryani, Mughlai",550,0,1,0,2,3.2,160
Otik Cake Shop,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3648332,28.5971027,"Bakery, Desserts, Fast Food, North Indian",450,0,1,0,1,3.5,105
Domino's Pizza,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3649083,28.5971137,"Pizza, Fast Food",700,0,0,0,2,2.4,98
Sagar Ratna,1,Noida,"Supertech Shopprix Mall, Sector 61",77.3648332,28.5971027,"South Indian, North Indian, Chinese",600,0,1,0,2,2.3,155
Subway,1,Noida,"Supertech Shopprix Mall, Sector 61",77.36498103,28.59689799,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,2.3,24
Barista,1,Noida,"The Great India Place, Sector 38",77.3258017,28.5675107,Cafe,650,0,0,0,2,3.3,57
Bikano Chat Cafe,1,Noida,"The Great India Place, Sector 38",77.325869,28.5674499,"North Indian, Street Food, South Indian, Fast Food, Chinese",500,0,0,0,2,3.0,38
Cafe Coffee Day,1,Noida,"The Great India Place, Sector 38",77.3262953,28.5678712,Cafe,450,0,0,0,1,2.7,18
Cafe Coffee Day,1,Noida,"The Great India Place, Sector 38",77.3260261,28.5676664,Cafe,450,0,0,0,1,2.7,34
Chaayos,1,Noida,"The Great India Place, Sector 38",77.3253081,28.566702,"Cafe, Tea",400,0,1,0,1,3.4,67
Chopaal Marwari,1,Noida,"The Great India Place, Sector 38",77.325482,28.5670755,"North Indian, Rajasthani",600,0,0,0,2,2.8,102
Dolce Gelato,1,Noida,"The Great India Place, Sector 38",77.3265645,28.5680759,"Ice Cream, Beverages, Fast Food",300,0,0,0,1,3.0,8
Domino's Pizza,1,Noida,"The Great India Place, Sector 38",77.3255549,28.5675098,"Pizza, Fast Food",700,0,0,0,2,3.2,60
Gelato Vinto,1,Noida,"The Great India Place, Sector 38",77.3259363,28.5677476,"Desserts, Ice Cream",250,0,0,0,1,3.1,32
Kebab Xpress,1,Noida,"The Great India Place, Sector 38",77.3254017,28.5672542,"North Indian, Mughlai",600,0,1,0,2,3.2,106
McDonald's,1,Noida,"The Great India Place, Sector 38",77.3253081,28.5671503,"Fast Food, Burger",500,0,0,0,2,3.4,70
Pind Balluchi,1,Noida,"The Great India Place, Sector 38",77.3253979,28.5671588,"North Indian, Mughlai",800,1,1,0,2,3.3,793
Ristorante Prego,1,Noida,"The Great India Place, Sector 38",77.3253979,28.5671588,Italian,1200,1,0,0,3,3.1,372
The Coffee Bean & Tea Leaf,1,Noida,"The Great India Place, Sector 38",77.32540604,28.56721958,Cafe,700,0,0,0,2,2.6,55
Turquoise Turkish Ice-cream,1,Noida,"The Great India Place, Sector 38",77.3265645,28.5680759,Ice Cream,250,0,0,0,1,3.4,11
Yo! China,1,Noida,"The Great India Place, Sector 38",77.3262504,28.5678221,Chinese,1300,0,1,0,3,2.6,334
Baskin Robbins,1,Noida,"The Great India Place, Sector 38",77.3254972,28.5672537,Ice Cream,300,0,0,0,1,3.5,41
Burger King,1,Noida,"The Great India Place, Sector 38",77.3253081,28.5671503,"Burger, Fast Food",500,0,0,0,2,3.5,211
Costa Coffee,1,Noida,"The Great India Place, Sector 38",77.3260709,28.5674465,Cafe,600,0,0,0,2,3.5,110
Crazy Noodles,1,Noida,"The Great India Place, Sector 38",77.3264748,28.5678881,"Chinese, Thai",1100,1,1,0,3,3.6,507
Jack Po!tato's,1,Noida,"The Great India Place, Sector 38",77.3253509,28.5671054,Fast Food,150,0,0,0,1,3.5,37
Mandarin Trail,1,Noida,"The Great India Place, Sector 38",77.3255325,28.5672163,Chinese,1500,1,0,0,3,3.7,517
Nazeer Foods,1,Noida,"The Great India Place, Sector 38",77.3256447,28.5674287,"Mughlai, North Indian",600,0,1,0,2,3.6,179
Pizza Hut,1,Noida,"The Great India Place, Sector 38",77.3255133,28.5672492,"Italian, Pizza, Fast Food",1000,0,0,0,3,3.7,189
